horizon,key,proxy,epsilon,mean_epsilon,min_epsilon,median_epsilon,q1_epsilon,q3_epsilon,proxy_time,simulate_time
6,7,5.8988142013549805,4.872191753389357,1.8457939039671678,0.03889125477183923,1.8703577243322074,1.4811506271362302,2.2318817746330613,0.578125,18.265625
6,8,5.917306900024414,4.687035699399946,1.9670032564930684,0.16818499999999803,1.94580643289479,1.6376233100891113,2.287160881848559,0.53125,16.609375
6,9,6.012572765350342,5.320108162677766,2.9056313846278123,0.11310002700328581,2.9269965713291173,2.3542171536288263,3.4954407045617097,0.5625,14.75
6,10,5.9792704582214355,4.854866967578987,2.7852173289278177,0.0,2.7802497526192664,2.416444214212894,3.3330014362168265,0.65625,13.4375
7,0,6.227108001708984,5.414099559868239,2.3538225730263838,0.16818499999999803,2.38814228331054,1.9929286624660727,2.767608307544566,0.796875,20.03125
7,1,6.249672889709473,6.41909154672041,2.954296107658773,0.16818499999999803,2.8239379113041867,2.292794219995989,3.301997886135389,0.5625,18.625
7,2,6.245409965515137,5.765809101501752,2.73983894916307,0.08704540472553024,2.9281192673225416,2.0975283961122186,3.4559804100550773,0.59375,19.5625
7,3,6.215423583984375,5.447188900211524,2.271538517326103,0.16818499999999803,2.2962483550967754,1.8211254505166115,2.805705628338921,0.53125,20.875
7,4,6.2638444900512695,5.3917203518325785,2.530481380056717,0.13341887855529833,2.5733509063720703,2.104406951242566,2.9437913704436296,0.59375,14.6875
7,5,6.234830856323242,5.480578391590307,2.5597479242841463,0.16818499999999803,2.7205935754331123,2.205881552658094,3.0784852477931492,0.59375,17.703125
7,6,6.191642761230469,5.622204767089841,2.1256832964594303,0.16818499999999803,2.162639028729914,1.7435454061174136,2.543199837500215,0.671875,22.234375
7,7,6.203244209289551,5.566948562734222,2.08669065883824,0.16818499999999803,2.106679180621576,1.7390137548195805,2.4924910809808525,0.5625,19.546875
7,8,6.225737571716309,5.478474920893858,2.249320873050346,0.16818499999999803,2.2242831240835192,1.871615123130654,2.582258328275524,0.5625,18.84375
7,9,6.3522491455078125,5.344600226042364,3.502481119922489,0.16818499999999803,3.569448435626318,3.008910524721003,4.128098525150099,0.578125,16.453125
7,10,6.307910919189453,5.259044063226316,3.2387430907651127,0.16818499999999803,3.2937558588635447,2.825917628768777,3.7555564564855097,0.609375,14.65625
8,0,6.565949440002441,5.845501543308485,2.651314451960188,0.5155281499999973,2.703752617419404,2.314270536913777,3.183885079624424,0.859375,17.703125
8,1,6.595335960388184,6.681791789141757,3.354547727424721,0.5155281499999971,3.177880445875201,2.5552306175231934,3.95236069949179,0.53125,19.53125
8,2,6.589452743530273,6.118243226650907,3.154681034673614,0.5155281499999973,3.376828670501709,2.4065550431662293,3.9564012900821783,0.546875,20.9375
8,3,6.551944732666016,5.8706301871331,2.524715609431343,0.5155281499999973,2.5935671384548713,2.009378952521027,3.0733066125737536,0.546875,21.671875
8,4,6.614945411682129,5.859993617502459,2.7409083466653006,0.5155281499999973,2.79663176910008,2.4384916949194153,3.109380150893926,0.59375,15.75
8,5,6.575786590576172,5.987899181030576,2.87721599494251,0.5155281499999973,3.0693322347154286,2.5549955726914413,3.389679880023002,0.53125,18.515625
8,6,6.521161079406738,6.080413899171751,2.3440088812798794,0.5155281499999971,2.3930974528009976,1.9434443726782056,2.7395810509278804,0.625,24.921875
8,7,6.536224365234375,6.000417720400521,2.2988735871463906,0.2963352203369141,2.3032297715051895,1.9584844752475083,2.691682327535868,0.578125,23.84375
8,8,6.563760757446289,5.994023812868212,2.52314381153237,0.5155281499999971,2.4725316768848087,2.12542651056607,2.9022918319412265,0.546875,20.609375
8,9,6.733972072601318,5.966018128702485,3.9844106568603297,0.5155281499999973,4.102547336965057,3.5755210327822295,4.582884694962247,0.53125,17.59375
8,10,6.6743292808532715,5.881023901428755,3.615714207491823,0.5155281499999973,3.7332652418290477,3.1924531852610794,4.170230990547456,0.546875,13.78125
9,0,6.943471908569336,5.924475110370931,3.0108998576248487,1.0667550264759629,3.1735003203082774,2.623392867254667,3.5415207164233733,0.8125,18.15625
9,1,6.98197078704834,6.9230745333432155,3.730302042397141,1.0667550264759624,3.481269546299192,2.803094498003439,4.620456152724127,0.546875,19.0625
9,2,6.973777770996094,6.359652439642828,3.5958758658670087,1.0667550264759629,3.944166829667208,2.621674884905776,4.555205830928011,0.578125,22.078125
9,3,6.9266862869262695,6.049816339115509,2.7609170736838466,1.0667550264759629,2.8563966317157314,2.1678687336869973,3.3030483559313097,0.53125,23.78125
9,4,7.009463310241699,5.859993617502459,2.9221274489530735,1.2865503710987602,2.96161342744125,2.6204413034526315,3.3072421651886907,0.546875,16.421875
9,5,6.956052780151367,6.052578381827664,3.171701444761771,1.0667550264759629,3.3591996786868057,2.9090500672583683,3.666910490228391,0.53125,19.28125
9,6,6.886466979980469,6.0804138991717505,2.596838332635472,1.0667550264759629,2.582443330804287,2.2243271059351284,2.993568447891106,0.5625,26.8125
9,7,6.906275749206543,6.09708395015387,2.5523532620110476,1.0667550264759629,2.516638013390548,2.1164607533789255,2.9554838936921066,0.546875,25.1875
9,8,6.939993858337402,6.113726658001112,2.7986350621939304,1.0667550264759629,2.6900119032847183,2.3574948116450374,3.212606254339699,0.5625,20.765625
9,9,7.170069694519043,6.15266175067266,4.285818614645553,1.0667550264759629,4.400107104817435,3.909717950327292,4.845993566206497,0.546875,16.234375
9,10,7.089815139770508,5.936097856978211,3.8757246531295517,1.0667550264759629,3.9604116826418476,3.7001922913118435,4.375688020601093,0.578125,14.703125
10,0,7.36810302734375,5.924475110370931,3.290275450146178,1.0667550264759629,3.425978270087689,2.9534331613154454,3.712263412512777,0.828125,18.65625
10,1,7.418550491333008,6.944535589623471,4.053231945887417,1.0667550264759624,3.665004192313849,3.141951057731544,5.198412411353458,0.546875,18.890625
10,2,7.407096862792969,6.415206608382341,3.989681395683899,1.0667550264759624,4.439400940180511,2.92155458937551,5.011617494383921,0.5625,20.453125
10,3,7.348066806793213,6.04981633911551,2.990647496482244,1.0667550264759629,3.0976557706307384,2.4682166984855645,3.507851965498766,0.546875,24.125
10,4,7.45736026763916,5.859993617502459,3.125906298263112,1.470111006127909,3.1476291978251205,2.8328872392583655,3.495126620882255,0.515625,17.078125
10,5,7.384156227111816,6.052578381827665,3.4300483569915596,1.0667550264759629,3.5914928962006543,3.219892722830891,3.8892766312505738,0.578125,20.109375
10,6,7.295280456542969,6.080413899171751,2.8997549935136346,1.0667550264759629,2.8517827458791265,2.541544843105657,3.245965398116967,0.578125,26.921875
10,7,7.321566581726074,6.09708395015387,2.8084972589579866,1.0667550264759629,2.7421945811243855,2.467011487380289,3.1362451260786095,0.515625,30.328125
10,8,7.362615585327148,6.113726658001112,3.055645596085734,1.0667550264759629,3.0283681967577802,2.59074156105424,3.4719472518050063,0.671875,20.703125
10,9,7.672598838806152,6.15266175067266,4.548593570010957,1.0667550264759629,4.688243935734491,4.309607400042361,4.958412174683358,0.609375,15.71875
10,10,7.565596580505371,5.936097856978212,4.043580345225998,1.0667550264759629,4.215196423132959,3.8478419328577673,4.508088709641755,0.578125,16.046875
